,Emission,Channel_number,comp,time,Type,dt1,dt2,intensity1,intensity2,intensity3,position,d1_time,d2_time,d3_time,Totalbio,Leaf3
12744,5.10891,91,indole,-0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12745,1.04888,91,indole,0,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12746,3.37413,91,indole,0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12747,1.25351,91,indole,1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12748,1.53109,91,indole,1.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12749,2.04877,91,indole,2,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12750,0.810065,91,indole,2.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12751,2.60326,91,indole,3,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12752,0.780517,91,indole,4,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12753,1.00E-08,91,indole,4.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12754,0.687676,91,indole,5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12755,2.36498,91,indole,6,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12756,0.57615,91,indole,6.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12757,1.91192,91,indole,7,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12758,1.89918,91,indole,7.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12759,2.83292,91,indole,8,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12760,0.913522,91,indole,8.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12761,2.29976,91,indole,9,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12762,1.57227,91,indole,9.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12763,1.00E-08,91,indole,10,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12764,0.776588,91,indole,10.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12765,1.65218,91,indole,11,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12766,0.115186,91,indole,11.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12767,1.17655,91,indole,12,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12768,1.67284,91,indole,12.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12769,1.00E-08,91,indole,13,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12770,0.551933,91,indole,13.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12771,0.760587,91,indole,14,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12772,1.18106,91,indole,14.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12773,1.73018,91,indole,15,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12774,1.38568,91,indole,15.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12775,1.1596,91,indole,16,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12776,0.463181,91,indole,16.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12777,1.00E-08,91,indole,17,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12778,1.00E-08,91,indole,17.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12779,0.574679,91,indole,18,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12780,0.716443,91,indole,18.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12781,1.00E-08,91,indole,19,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12782,0.994435,91,indole,19.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12783,1.00E-08,91,indole,20,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12784,1.00E-08,91,indole,20.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12785,1.10561,91,indole,21,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12786,1.00E-08,91,indole,21.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12787,0.229329,91,indole,22,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12788,1.29678,91,indole,22.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12789,19.2264,91,mono,-1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12790,14.5088,91,mono,-0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12791,10.2264,91,mono,0,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12792,10.1681,91,mono,0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12793,15.6017,91,mono,1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12794,17.8054,91,mono,1.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12795,21.3232,91,mono,2,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12796,23.9784,91,mono,2.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12797,20.865,91,mono,3,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12798,27.5432,91,mono,4,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12799,24.3394,91,mono,4.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12800,18.8579,91,mono,5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12801,24.7133,91,mono,6,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12802,25.8816,91,mono,6.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12803,26.6297,91,mono,7,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12804,24.0889,91,mono,7.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12805,25.3849,91,mono,8,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12806,22.2164,91,mono,8.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12807,25.8408,91,mono,9,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12808,9.15958,91,mono,9.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12809,24.0787,91,mono,10,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12810,21.6835,91,mono,10.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12811,21.5519,91,mono,11,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12812,14.0184,91,mono,11.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12813,14.7294,91,mono,12,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12814,22.8229,91,mono,12.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12815,23.1694,91,mono,13,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12816,23.2725,91,mono,13.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12817,23.2148,91,mono,14,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12818,10.045,91,mono,14.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12819,25.7559,91,mono,15,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12820,25.3949,91,mono,15.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12821,19.9922,91,mono,16,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12822,25.5521,91,mono,16.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12823,10.8906,91,mono,17,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12824,20.6714,91,mono,17.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12825,20.5735,91,mono,18,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12826,22.3253,91,mono,18.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12827,16.2893,91,mono,19,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12828,16.3913,91,mono,19.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12829,28.8362,91,mono,20,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12830,28.5887,91,mono,20.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12831,28.9049,91,mono,21,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12832,26.6553,91,mono,21.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12833,29.8954,91,mono,22,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12834,23.7389,91,mono,22.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12835,3.45529,91,sesq,-1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12836,3.27908,91,sesq,-0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12837,1.00E-08,91,sesq,0,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12838,1.00E-08,91,sesq,0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12839,2.29378,91,sesq,1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12840,2.70179,91,sesq,1.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12841,0.833867,91,sesq,2,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12842,2.76247,91,sesq,2.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12843,2.4708,91,sesq,3,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12844,2.07552,91,sesq,4,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12845,0.175729,91,sesq,4.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12846,2.67888,91,sesq,5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12847,1.00E-08,91,sesq,6,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12848,1.58568,91,sesq,6.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12849,0.804303,91,sesq,7,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12850,3.35034,91,sesq,7.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12851,1.94897,91,sesq,8,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12852,0.690814,91,sesq,8.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12853,2.18456,91,sesq,9,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12854,1.00E-08,91,sesq,9.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12855,1.6729,91,sesq,10,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12856,1.95452,91,sesq,10.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12857,2.84883,91,sesq,11,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12858,0.973871,91,sesq,11.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12859,0.832818,91,sesq,12,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12860,1.17699,91,sesq,12.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12861,2.80283,91,sesq,13,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12862,2.10268,91,sesq,13.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12863,2.10844,91,sesq,14,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12864,2.52312,91,sesq,14.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12865,2.38375,91,sesq,15,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12866,2.56963,91,sesq,15.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12867,2.61205,91,sesq,16,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12868,1.98363,91,sesq,16.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12869,0.781472,91,sesq,17,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12870,2.65002,91,sesq,17.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12871,2.32136,91,sesq,18,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12872,3.22062,91,sesq,18.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12873,1.17928,91,sesq,19,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12874,2.42056,91,sesq,19.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12875,2.51121,91,sesq,20,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12876,2.48091,91,sesq,20.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12877,2.74506,91,sesq,21,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12878,2.46535,91,sesq,21.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12879,1.96913,91,sesq,22,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12880,2.76795,91,sesq,22.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
